EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
401,0.1821,0.0814,0.1193,266.3500,844.0185
402,0.1827,0.0823,0.1185,258.4488,815.4179
403,0.1815,0.0762,0.1267,251.8952,786.7719
404,0.1855,0.0750,0.1322,249.9022,790.8825
405,0.1816,0.0666,0.1312,238.7326,776.8623
406,0.1816,0.0658,0.1301,236.2713,763.5896
407,0.1766,0.0659,0.1274,232.3320,753.0128
408,0.1738,0.0669,0.1230,237.9131,748.9259
409,0.1709,0.0719,0.1232,231.9784,731.4504
410,0.1649,0.0702,0.1135,228.4940,712.8456
411,0.1634,0.0692,0.1134,215.2279,670.8069
412,0.1594,0.0663,0.1130,216.3883,674.4931
413,0.1565,0.0646,0.1131,204.2454,657.9521
414,0.1545,0.0644,0.1062,200.0288,631.6428
415,0.1528,0.0628,0.1089,197.8004,616.1990
416,0.1490,0.0600,0.1087,188.4325,619.1390
417,0.1416,0.0558,0.1051,184.2946,622.4959
418,0.1404,0.0521,0.1034,179.2687,602.7745
419,0.1346,0.0493,0.1022,177.3321,614.7286
420,0.1307,0.0465,0.1038,177.0810,613.1067
421,0.1301,0.0468,0.1043,184.4523,607.6837
422,0.1293,0.0467,0.1005,183.7764,619.0453
423,0.1311,0.0469,0.1008,177.6083,606.4193
424,0.1230,0.0436,0.0953,173.9147,598.4250
425,0.1196,0.0449,0.0924,167.6863,589.2148
426,0.1184,0.0448,0.0923,163.2698,598.4325
427,0.1157,0.0409,0.0929,161.0367,602.9113
428,0.1154,0.0436,0.0878,162.7680,615.3161
429,0.1117,0.0392,0.0866,162.5393,592.2478
430,0.1140,0.0441,0.0861,172.1479,601.0525
431,0.1118,0.0471,0.0867,170.4470,615.2943
432,0.1147,0.0435,0.0917,173.9089,616.2021
433,0.1176,0.0492,0.0978,170.6861,610.1164
434,0.1185,0.0476,0.1013,181.3219,628.9504
435,0.1219,0.0524,0.1067,185.6586,646.0629
436,0.1230,0.0542,0.1077,189.8751,663.8572
437,0.1272,0.0509,0.1079,191.1442,658.3726
438,0.1327,0.0534,0.1086,191.7788,654.4753
439,0.1347,0.0583,0.1103,197.8783,679.8432
440,0.1370,0.0623,0.1122,199.5112,678.1170
441,0.1408,0.0666,0.1176,202.1318,683.9333
442,0.1450,0.0666,0.1215,203.1155,673.3332
443,0.1438,0.0697,0.1180,203.1124,684.8994
444,0.1499,0.0729,0.1187,206.4128,684.0336
445,0.1509,0.0702,0.1214,206.1460,691.0373
